t,x,y,z
5,6,5,0.0384981
5,6,6,0.0304863
5,6,7,0.0241418
5,6,8,0.0191176
5,6,9,0.015139
5,7,0,-0.206384
5,7,1,-0.163433
5,7,2,-0.129421
5,7,3,-0.102487
5,7,4,-0.0811586
5,7,5,-0.0642687
5,7,6,-0.0508937
5,7,7,-0.0403022
5,7,8,-0.0319149
5,7,9,-0.0252731
5,8,0,-0.254133
5,8,1,-0.201245
5,8,2,-0.159364
5,8,3,-0.126198
5,8,4,-0.0999353
5,8,5,-0.0791377
5,8,6,-0.0626683
5,8,7,-0.0496264
5,8,8,-0.0392986
5,8,9,-0.0311202
5,9,0,-0.088045
5,9,1,-0.0697219
5,9,2,-0.0552121
5,9,3,-0.0437219
5,9,4,-0.0346229
5,9,5,-0.0274175
5,9,6,-0.0217116
5,9,7,-0.0171932
5,9,8,-0.0136151
5,9,9,-0.0107817
6,0,0,1.09621
6,0,1,0.868076
6,0,2,0.68742
6,0,3,0.544361
6,0,4,0.431074
6,0,5,0.341363
6,0,6,0.270322
6,0,7,0.214065
6,0,8,0.169516
6,0,9,0.134238
6,1,0,-0.029613
6,1,1,-0.0234502
6,1,2,-0.01857
6,1,3,-0.0147054
6,1,4,-0.011645
6,1,5,-0.00922159
6,1,6,-0.00730248
6,1,7,-0.00578276
6,1,8,-0.00457931
6,1,9,-0.0036263
6,2,0,-0.712761
6,2,1,-0.564428
6,2,2,-0.446965
6,2,3,-0.353947
6,2,4,-0.280287
6,2,5,-0.221956
6,2,6,-0.175765
6,2,7,-0.139186
6,2,8,-0.11022
6,2,9,-0.0872822
6,3,0,-0.591353
6,3,1,-0.468287
6,3,2,-0.370831
6,3,3,-0.293657
6,3,4,-0.232544
6,3,5,-0.184149
6,3,6,-0.145826
6,3,7,-0.115478
6,3,8,-0.0914459
6,3,9,-0.072415
6,4,0,-0.0590681
6,4,1,-0.0467754
6,4,2,-0.0370409
6,4,3,-0.0293323
6,4,4,-0.023228
6,4,5,-0.018394
6,4,6,-0.014566
6,4,7,-0.0115347
6,4,8,-0.00913419
6,4,9,-0.00723327
6,5,0,0.320286
6,5,1,0.253631
6,5,2,0.200848
6,5,3,0.159049
6,5,4,0.125949
6,5,5,0.099738
6,5,6,0.0789815
6,5,7,0.0625446
6,5,8,0.0495284
6,5,9,0.039221
6,6,0,0.311116
6,6,1,0.246369
6,6,2,0.195097
6,6,3,0.154495
6,6,4,0.122343
6,6,5,0.0968824
6,6,6,0.0767202
6,6,7,0.0607539
6,6,8,0.0481104
6,6,9,0.0380981
6,7,0,0.0653801
6,7,1,0.0517738
6,7,2,0.0409991
6,7,3,0.0324668
6,7,4,0.0257101
6,7,5,0.0203596
6,7,6,0.0161225
6,7,7,0.0127673
6,7,8,0.0101103
6,7,9,0.00800621
6,8,0,-0.13915
6,8,1,-0.110192
6,8,2,-0.0872596
6,8,3,-0.0690999
6,8,4,-0.0547195
6,8,5,-0.0433318
6,8,6,-0.034314
6,8,7,-0.0271729
6,8,8,-0.0215179
6,8,9,-0.0170398
6,9,0,-0.160073
6,9,1,-0.12676
6,9,2,-0.10038
6,9,3,-0.0794897
6,9,4,-0.0629471
6,9,5,-0.0498471
6,9,6,-0.0394734
6,9,7,-0.0312586
6,9,8,-0.0247534
6,9,9,-0.0196019
7,0,0,1.00011
7,0,1,0.791978
7,0,2,0.627159
7,0,3,0.496641
7,0,4,0.393285
7,0,5,0.311438
7,0,6,0.246624
7,0,7,0.195299
7,0,8,0.154655
7,0,9,0.12247
7,1,0,0.66996
7,1,1,0.530534
7,1,2,0.420124
7,1,3,0.332692
7,1,4,0.263455
7,1,5,0.208628
7,1,6,0.16521
7,1,7,0.130828
7,1,8,0.103601
7,1,9,0.0820409
7,2,0,-0.0538615
7,2,1,-0.0426523
7,2,2,-0.0337759
7,2,3,-0.0267468
7,2,4,-0.0211805
7,2,5,-0.0167726
7,2,6,-0.0132821
7,2,7,-0.0105179
7,2,8,-0.00832904
7,2,9,-0.00659568
7,3,0,-0.466215
7,3,1,-0.369191
7,3,2,-0.292358
7,3,3,-0.231515
7,3,4,-0.183335
7,3,5,-0.145181
7,3,6,-0.114967
7,3,7,-0.0910413
7,3,8,-0.0720946
7,3,9,-0.057091
7,4,0,-0.365173
7,4,1,-0.289177
7,4,2,-0.228996
7,4,3,-0.18134
7,4,4,-0.143601
7,4,5,-0.113716
7,4,6,-0.0900506
7,4,7,-0.0713101
7,4,8,-0.0564697
7,4,9,-0.0447178
7,5,0,-0.0201276
7,5,1,-0.0159388
7,5,2,-0.0126218
7,5,3,-0.00999506
7,5,4,-0.00791498
7,5,5,-0.00626779
7,5,6,-0.0049634
7,5,7,-0.00393046
7,5,8,-0.00311249
7,5,9,-0.00246475
7,6,0,0.211772
7,6,1,0.1677
7,6,2,0.1328
7,6,3,0.105163
7,6,4,0.0832776
7,6,5,0.0659466
7,6,6,0.0522224
7,6,7,0.0413544
7,6,8,0.0327481
7,6,9,0.0259329
7,7,0,0.19384
7,7,1,0.1535
7,7,2,0.121555
7,7,3,0.0962579
7,7,4,0.0762256
7,7,5,0.0603623
7,7,6,0.0478003
7,7,7,0.0378525
7,7,8,0.029975
7,7,9,0.0237369
7,8,0,0.0330721
7,8,1,0.0261895
7,8,2,0.0207392
7,8,3,0.0164231
7,8,4,0.0130053
7,8,5,0.0102988
7,8,6,0.00815549
7,8,7,0.00645825
7,8,8,0.00511422
7,8,9,0.0040499
7,9,0,-0.0932542
7,9,1,-0.0738471
7,9,2,-0.0584787
7,9,3,-0.0463087
7,9,4,-0.0366714
7,9,5,-0.0290397
7,9,6,-0.0229962
7,9,7,-0.0182105
7,9,8,-0.0144207
7,9,9,-0.0114196
8,0,0,0.231661
8,0,1,0.18345
8,0,2,0.145272
8,0,3,0.115039
8,0,4,0.0910984
8,0,5,0.0721399
8,0,6,0.0571268
8,0,7,0.0452381
8,0,8,0.0358236
8,0,9,0.0283683
8,1,0,0.646161
8,1,1,0.511688
8,1,2,0.4052
8,1,3,0.320874
8,1,4,0.254097
8,1,5,0.201217
8,1,6,0.159341
8,1,7,0.126181
8,1,8,0.0999212
8,1,9,0.0791265
8,2,0,0.407661
8,2,1,0.322822
8,2,2,0.255639
8,2,3,0.202438
8,2,4,0.160309
8,2,5,0.126947
8,2,6,0.100528
8,2,7,0.079607
8,2,8,0.0630399
8,2,9,0.0499207
8,3,0,-0.0563573
8,3,1,-0.0446287
8,3,2,-0.035341
