t,x,y,z
8,5,7,-0.00877509
8,5,8,-0.00694891
8,5,9,-0.00550277
8,6,0,-0.00034291
8,6,1,-0.000271547
8,6,2,-0.000215035
8,6,3,-0.000170284
8,6,4,-0.000134846
8,6,5,-0.000106783
8,6,6,-8.45606e-05
8,6,7,-6.69627e-05
8,6,8,-5.30271e-05
8,6,9,-4.19916e-05
8,7,0,0.0278858
8,7,1,0.0220824
8,7,2,0.0174869
8,7,3,0.0138477
8,7,4,0.0109658
8,7,5,0.00868372
8,7,6,0.00687654
8,7,7,0.00544546
8,7,8,0.00431221
8,7,9,0.00341479
8,8,0,0.0240774
8,8,1,0.0190667
8,8,2,0.0150987
8,8,3,0.0119565
8,8,4,0.00946823
8,8,5,0.00749779
8,8,6,0.00593742
8,8,7,0.00470178
8,8,8,0.00372329
8,8,9,0.00294844
8,9,0,0.00311667
8,9,1,0.00246806
8,9,2,0.00195443
8,9,3,0.00154769
8,9,4,0.0012256
8,9,5,0.00097054
8,9,6,0.000768561
8,9,7,0.000608615
8,9,8,0.000481956
8,9,9,0.000381656
9,0,0,-0.0851806
9,0,1,-0.0674536
9,0,2,-0.0534158
9,0,3,-0.0422994
9,0,4,-0.0334965
9,0,5,-0.0265255
9,0,6,-0.0210053
9,0,7,-0.0166339
9,0,8,-0.0131722
9,0,9,-0.0104309
9,1,0,0.0348561
9,1,1,0.0276022
9,1,2,0.0218579
9,1,3,0.017309
9,1,4,0.0137068
9,1,5,0.0108543
9,1,6,0.00859541
9,1,7,0.00680662
9,1,8,0.00539009
9,1,9,0.00426836
9,2,0,0.0832429
9,2,1,0.0659192
9,2,2,0.0522007
9,2,3,0.0413372
9,2,4,0.0327345
9,2,5,0.0259221
9,2,6,0.0205274
9,2,7,0.0162555
9,2,8,0.0128725
9,2,9,0.0101936
9,3,0,0.0493747
9,3,1,0.0390993
9,3,2,0.0309623
9,3,3,0.0245187
9,3,4,0.0194161
9,3,5,0.0153754
9,3,6,0.0121756
9,3,7,0.00964177
9,3,8,0.00763522
9,3,9,0.00604625
9,4,0,-0.00994983
9,4,1,-0.00787917
9,4,2,-0.00623943
9,4,3,-0.00494094
9,4,4,-0.00391268
9,4,5,-0.00309841
9,4,6,-0.0024536
9,4,7,-0.00194298
9,4,8,-0.00153863
9,4,9,-0.00121842
9,5,0,-0.0394766
9,5,1,-0.0312611
9,5,2,-0.0247553
9,5,3,-0.0196035
9,5,4,-0.0155238
9,5,5,-0.0122931
9,5,6,-0.00973481
9,5,7,-0.00770889
9,5,8,-0.00610459
9,5,9,-0.00483416
9,6,0,-0.0275415
9,6,1,-0.0218098
9,6,2,-0.0172709
9,6,3,-0.0136767
9,6,4,-0.0108304
9,6,5,-0.0085765
9,6,6,-0.00679164
9,6,7,-0.00537823
9,6,8,-0.00425896
9,6,9,-0.00337263
9,7,0,0.00118758
9,7,1,0.00094043
9,7,2,0.000744716
9,7,3,0.000589733
9,7,4,0.000467004
9,7,5,0.000369815
9,7,6,0.000292853
9,7,7,0.000231907
9,7,8,0.000183645
9,7,9,0.000145426
9,8,0,0.0182872
9,8,1,0.0144814
9,8,2,0.0114677
9,8,3,0.00908115
9,8,4,0.00719126
9,8,5,0.00569469
9,8,6,0.00450956
9,8,7,0.00357108
9,8,8,0.0028279
9,8,9,0.00223938
9,9,0,0.014904
9,9,1,0.0118023
9,9,2,0.00934612
9,9,3,0.0074011
9,9,4,0.00586085
9,9,5,0.00464115
9,9,6,0.00367528
9,9,7,0.00291041
9,9,8,0.00230473
9,9,9,0.00182509
10,0,0,-0.109512
10,0,1,-0.0867213
10,0,2,-0.0686737
10,0,3,-0.054382
10,0,4,-0.0430645
10,0,5,-0.0341023
10,0,6,-0.0270053
10,0,7,-0.0213852
10,0,8,-0.0169347
10,0,9,-0.0134104
10,1,0,-0.0504274
10,1,1,-0.0399329
10,1,2,-0.0316225
10,1,3,-0.0250415
10,1,4,-0.0198301
10,1,5,-0.0157033
10,1,6,-0.0124352
10,1,7,-0.00984734
10,1,8,-0.00779801
10,1,9,-0.00617516
10,2,0,0.025522
10,2,1,0.0202106
10,2,2,0.0160045
10,2,3,0.0126738
10,2,4,0.0100363
10,2,5,0.00794762
10,2,6,0.00629364
10,2,7,0.00498386
10,2,8,0.00394667
10,2,9,0.00312533
10,3,0,0.0534621
10,3,1,0.0423361
10,3,2,0.0335255
10,3,3,0.0265485
10,3,4,0.0210235
10,3,5,0.0166483
10,3,6,0.0131836
10,3,7,0.01044
10,3,8,0.00826729
10,3,9,0.00654678
10,4,0,0.029744
10,4,1,0.023554
10,4,2,0.0186522
10,4,3,0.0147705
10,4,4,0.0116966
10,4,5,0.00926239
10,4,6,0.00733479
10,4,7,0.00580834
10,4,8,0.00459957
10,4,9,0.00364235
10,5,0,-0.00807296
10,5,1,-0.00639289
10,5,2,-0.00506246
10,5,3,-0.00400891
10,5,4,-0.00317462
10,5,5,-0.00251394
10,5,6,-0.00199077
10,5,7,-0.00157647
10,5,8,-0.00124839
10,5,9,-0.000988585
10,6,0,-0.0255603
10,6,1,-0.020241
10,6,2,-0.0160286
10,6,3,-0.0126929
10,6,4,-0.0100514
10,6,5,-0.00795957
10,6,6,-0.0063031
10,6,7,-0.00499136
10,6,8,-0.00395261
10,6,9,-0.00313003
10,7,0,-0.01681
10,7,1,-0.0133117
10,7,2,-0.0105414
10,7,3,-0.00834761
10,7,4,-0.00661039
10,7,5,-0.0052347
10,7,6,-0.0041453
10,7,7,-0.00328262
10,7,8,-0.00259947
10,7,9,-0.0020585
10,8,0,0.00164395
10,8,1,0.00130183
10,8,2,0.0010309
10,8,3,0.000816361
10,8,4,0.000646467
10,8,5,0.000511931
10,8,6,0.000405393
10,8,7,0.000321026
10,8,8,0.000254217
10,8,9,0.000201312
10,9,0,0.0119481
