t,x,y,z
7,9,6,1.56901
7,9,7,1.51757
7,9,8,1.46782
7,9,9,1.4197
8,0,0,-3.50617
8,0,1,-3.39122
8,0,2,-3.28004
8,0,3,-3.17251
8,0,4,-3.0685
8,0,5,-2.96791
8,0,6,-2.87061
8,0,7,-2.7765
8,0,8,-2.68547
8,0,9,-2.59743
8,1,0,-3.06176
8,1,1,-2.96139
8,1,2,-2.8643
8,1,3,-2.7704
8,1,4,-2.67957
8,1,5,-2.59173
8,1,6,-2.50676
8,1,7,-2.42458
8,1,8,-2.34509
8,1,9,-2.26821
8,2,0,-2.06733
8,2,1,-1.99955
8,2,2,-1.934
8,2,3,-1.8706
8,2,4,-1.80927
8,2,5,-1.74996
8,2,6,-1.69259
8,2,7,-1.6371
8,2,8,-1.58343
8,2,9,-1.53152
8,3,0,-0.746294
8,3,1,-0.721827
8,3,2,-0.698163
8,3,3,-0.675275
8,3,4,-0.653136
8,3,5,-0.631724
8,3,6,-0.611014
8,3,7,-0.590982
8,3,8,-0.571608
8,3,9,-0.552868
8,4,0,0.630598
8,4,1,0.609925
8,4,2,0.589929
8,4,3,0.570589
8,4,4,0.551883
8,4,5,0.53379
8,4,6,0.51629
8,4,7,0.499364
8,4,8,0.482993
8,4,9,0.467159
8,5,0,1.7995
8,5,1,1.74051
8,5,2,1.68345
8,5,3,1.62826
8,5,4,1.57488
8,5,5,1.52325
8,5,6,1.47331
8,5,7,1.42501
8,5,8,1.37829
8,5,9,1.33311
8,6,0,2.55291
8,6,1,2.46921
8,6,2,2.38826
8,6,3,2.30997
8,6,4,2.23424
8,6,5,2.16099
8,6,6,2.09014
8,6,7,2.02162
8,6,8,1.95534
8,6,9,1.89124
8,7,0,2.77521
8,7,1,2.68423
8,7,2,2.59623
8,7,3,2.51111
8,7,4,2.42879
8,7,5,2.34916
8,7,6,2.27215
8,7,7,2.19766
8,7,8,2.12561
8,7,9,2.05592
8,8,0,2.45864
8,8,1,2.37804
8,8,2,2.30008
8,8,3,2.22467
8,8,4,2.15174
8,8,5,2.0812
8,8,6,2.01297
8,8,7,1.94697
8,8,8,1.88314
8,8,9,1.82141
8,9,0,1.6978
8,9,1,1.64213
8,9,2,1.5883
8,9,3,1.53623
8,9,4,1.48587
8,9,5,1.43715
8,9,6,1.39004
8,9,7,1.34447
8,9,8,1.30039
8,9,9,1.25776
9,0,0,-2.42116
9,0,1,-2.34178
9,0,2,-2.26501
9,0,3,-2.19075
9,0,4,-2.11893
9,0,5,-2.04946
9,0,6,-1.98227
9,0,7,-1.91729
9,0,8,-1.85443
9,0,9,-1.79364
9,1,0,-2.11428
9,1,1,-2.04496
9,1,2,-1.97792
9,1,3,-1.91308
9,1,4,-1.85036
9,1,5,-1.7897
9,1,6,-1.73102
9,1,7,-1.67427
9,1,8,-1.61938
9,1,9,-1.56629
9,2,0,-1.42758
9,2,1,-1.38078
9,2,2,-1.33551
9,2,3,-1.29173
9,2,4,-1.24938
9,2,5,-1.20842
9,2,6,-1.1688
9,2,7,-1.13048
9,2,8,-1.09342
9,2,9,-1.05758
9,3,0,-0.515347
9,3,1,-0.498452
9,3,2,-0.482111
9,3,3,-0.466305
9,3,4,-0.451018
9,3,5,-0.436232
9,3,6,-0.421931
9,3,7,-0.408098
9,3,8,-0.394719
9,3,9,-0.381779
9,4,0,0.435455
9,4,1,0.421179
9,4,2,0.407371
9,4,3,0.394016
9,4,4,0.381098
9,4,5,0.368604
9,4,6,0.35652
9,4,7,0.344832
9,4,8,0.333527
9,4,9,0.322593
9,5,0,1.24263
9,5,1,1.20189
9,5,2,1.16249
9,5,3,1.12438
9,5,4,1.08752
9,5,5,1.05187
9,5,6,1.01738
9,5,7,0.984028
9,5,8,0.951768
9,5,9,0.920565
9,6,0,1.76289
9,6,1,1.70509
9,6,2,1.6492
9,6,3,1.59513
9,6,4,1.54283
9,6,5,1.49225
